headline	date	url	order	number_words	newspaper
Centenas de edifícios junto ao mar vão ser demolidos. Autarcas pedem reunião ao Governo	2018-10-31	https://arquivo.pt/noFrame/replay/20181031180052/https://www.publico.pt/	2	14	PUBLICO
Os mais de 100 km de costa onde haverá demolições	2018-10-31	https://arquivo.pt/noFrame/replay/20181031180052/https://www.publico.pt/	3	10	PUBLICO
Brexit: Estudo prevê quebra de 26% nas exportações para o Reino Unido	2018-10-31	https://arquivo.pt/noFrame/replay/20181031180052/https://www.publico.pt/	5	12	PUBLICO
A enfermeira revolucionária expulsa de Portugal e aclamada no Reino Unido	2018-11-01	https://arquivo.pt/noFrame/replay/20181101180010/https://www.publico.pt/	3	11	PUBLICO
A vida segue normal na costa nortenha — mas adivinha-se uma revolução	2018-11-01	https://arquivo.pt/noFrame/replay/20181101180010/https://www.publico.pt/	5	12	PUBLICO
Marcelo diz que está a ser criada uma nebulosa em torno de Tancos	2018-11-02	https://arquivo.pt/noFrame/replay/20181102180056/https://www.publico.pt/	0	13	PUBLICO
BE questiona Governo sobre praxe abusiva em Coimbra	2018-11-02	https://arquivo.pt/noFrame/replay/20181102180056/https://www.publico.pt/	1	8	PUBLICO
Esquerda quer menos alunos por turma no ensino secundário	2018-11-02	https://arquivo.pt/noFrame/replay/20181102180056/https://www.publico.pt/	2	9	PUBLICO
Organizações taurinas querem demissão da ministra da Cultura	2018-11-02	https://arquivo.pt/noFrame/replay/20181102180056/https://www.publico.pt/	3	8	PUBLICO
Moro já tem substituto interino na Lava Jato - é Gabriela Hardt quem vai interrogar Lula	2018-11-02	https://arquivo.pt/noFrame/replay/20181102180056/https://www.publico.pt/	4	16	PUBLICO
Trump diz a militares na fronteira com o México para abrirem fogo se forem apedrejados por imigrantes	2018-11-02	https://arquivo.pt/noFrame/replay/20181102180056/https://www.publico.pt/	5	17	PUBLICO
Descoberta de ossadas relança um dos maiores mistérios do Vaticano	2018-11-02	https://arquivo.pt/noFrame/replay/20181102014902/http://www.publico.pt/	0	10	PUBLICO
Varandas avança já para a sua escolha e abdica de Peseiro, o treinador das emergências	2018-11-02	https://arquivo.pt/noFrame/replay/20181102014902/http://www.publico.pt/	4	15	PUBLICO
Rio diz que vitória de Bolsonaro resulta de erros e adverte para riscos na Europa	2018-11-02	https://arquivo.pt/noFrame/replay/20181102014902/http://www.publico.pt/	3	15	PUBLICO
Sérgio Moro aceitou convite de Bolsonaro e vai ser ministro da Justiça	2018-11-02	https://arquivo.pt/noFrame/replay/20181102014902/http://www.publico.pt/	2	12	PUBLICO
Manuel Alegre: É este tipo de intolerâncias [com as touradas] que cria os Bolsonaros	2018-11-02	https://arquivo.pt/noFrame/replay/20181102014902/http://www.publico.pt/	1	14	PUBLICO
Onde é que tu estavas no tempo de José Sócrates?	2018-11-02	https://arquivo.pt/noFrame/replay/20181102014902/http://www.publico.pt/	5	10	PUBLICO
Juízes decretam 21 dias de greves entre 2018 e o ano que vem	2018-11-03	https://arquivo.pt/noFrame/replay/20181103180048/https://www.publico.pt/	0	13	PUBLICO
Morreu a cantora Maria Guinot	2018-11-03	https://arquivo.pt/noFrame/replay/20181103180048/https://www.publico.pt/	2	5	PUBLICO
Marcelo sobre Tancos: Se pensam que me calam, não me calam	2018-11-03	https://arquivo.pt/noFrame/replay/20181103180048/https://www.publico.pt/	3	11	PUBLICO
Costa está obviamente disponível para responder a comissão de inquérito sobre Tancos	2018-11-03	https://arquivo.pt/noFrame/replay/20181103180048/https://www.publico.pt/	4	12	PUBLICO
Um naufrágio ou dois? No Bugio há uma batalha naval debaixo de água	2018-11-03	https://arquivo.pt/noFrame/replay/20181103180048/https://www.publico.pt/	5	13	PUBLICO
Nos próximos dias, conduzir em Lisboa e no Porto vai ser ainda mais difícil. Saiba onde	2018-11-03	https://arquivo.pt/noFrame/replay/20181103180048/https://www.publico.pt/	1	16	PUBLICO
A esquerda tem mostrado uma maturidade enorme para engolir sapos	2018-11-04	https://arquivo.pt/noFrame/replay/20181104180055/https://www.publico.pt/	0	10	PUBLICO
O dia em que os militares desceram a Avenida da Liberdade para celebrar a paz	2018-11-04	https://arquivo.pt/noFrame/replay/20181104180055/https://www.publico.pt/	3	15	PUBLICO
Na véspera das sanções, iranianos gritam Morte à América	2018-11-04	https://arquivo.pt/noFrame/replay/20181104180055/https://www.publico.pt/	4	9	PUBLICO
Marcelo recusa Forças Armadas ao serviço de jogos de poder	2018-11-04	https://arquivo.pt/noFrame/replay/20181104180055/https://www.publico.pt/	2	10	PUBLICO
May: notícia sobre acordo para manter Reino Unido na união aduaneira após Brexit é especulação	2018-11-04	https://arquivo.pt/noFrame/replay/20181104180055/https://www.publico.pt/	5	15	PUBLICO
Presidente garante não ter falado com director da PJM	2018-11-05	https://arquivo.pt/noFrame/replay/20181105180056/https://www.publico.pt/	0	9	PUBLICO
Eurogrupo aumenta a pressão sobre a Itália	2018-11-05	https://arquivo.pt/noFrame/replay/20181105180056/https://www.publico.pt/	2	7	PUBLICO
Joana Marques Vidal nomeada para funções junto do Tribunal Constitucional	2018-11-05	https://arquivo.pt/noFrame/replay/20181105180056/https://www.publico.pt/	3	10	PUBLICO
Advogados de Lula recorrem da condenação devido à ida de Moro para ministro	2018-11-05	https://arquivo.pt/noFrame/replay/20181105180056/https://www.publico.pt/	4	13	PUBLICO
Faltas dos deputados: as histórias mudam, a polémica é recorrente	2018-11-05	https://arquivo.pt/noFrame/replay/20181105180056/https://www.publico.pt/	5	10	PUBLICO
Juíza ganha acção contra Portugal no Tribunal dos Direitos do Homem	2018-11-06	https://arquivo.pt/noFrame/replay/20181106180013/https://www.publico.pt/	1	11	PUBLICO
Jerónimo elogia geringonça mas não acredita que seja replicável noutros países da UE	2018-11-06	https://arquivo.pt/noFrame/replay/20181106180013/https://www.publico.pt/	2	13	PUBLICO
Parlamento confirma que outro deputado usou password de Silvano	2018-11-06	https://arquivo.pt/noFrame/replay/20181106180013/https://www.publico.pt/	3	9	PUBLICO
Quercus estuda venda de terrenos no Tejo Internacional — e já está debaixo de fogo por isso	2018-11-06	https://arquivo.pt/noFrame/replay/20181106180013/https://www.publico.pt/	4	17	PUBLICO
Portugal e China vão construir pequenos satélites em conjunto	2018-11-06	https://arquivo.pt/noFrame/replay/20181106180013/https://www.publico.pt/	5	9	PUBLICO
Carros que trabalham com a Uber têm de estar identificados à frente e atrás	2018-11-06	https://arquivo.pt/noFrame/replay/20181106180013/https://www.publico.pt/	0	14	PUBLICO
Defesa no processo dos Comandos pede nulidade de inquirições feitas pela Polícia Judiciária Militar	2018-11-07	https://arquivo.pt/noFrame/replay/20181107180056/https://www.publico.pt/	2	14	PUBLICO
Defesa da tourada e caça: PAN diz que Alegre foi infeliz e irresponsável	2018-11-07	https://arquivo.pt/noFrame/replay/20181107180056/https://www.publico.pt/	5	13	PUBLICO
Índice de bem-estar dos portugueses volta a subir em 2017	2018-11-07	https://arquivo.pt/noFrame/replay/20181107180056/https://www.publico.pt/	4	10	PUBLICO
Um novo dia na América mas não no mundo	2018-11-07	https://arquivo.pt/noFrame/replay/20181107180056/https://www.publico.pt/	3	9	PUBLICO
Ministério Público investiga fraudes nas moradas dos deputados	2018-11-07	https://arquivo.pt/noFrame/replay/20181107180056/https://www.publico.pt/	1	8	PUBLICO
Partido Republicano perde domínio do Congresso, mas a nação Trump mantém-se firme	2018-11-07	https://arquivo.pt/noFrame/replay/20181107180056/https://www.publico.pt/	0	12	PUBLICO
Holandês, 69 anos, inicia batalha legal para mudar de idade	2018-11-08	https://arquivo.pt/noFrame/replay/20181108180056/https://www.publico.pt/	4	10	PUBLICO
O alemão Manfred Weber é o candidato conservador à presidência da Comissão Europeia em 2019	2018-11-08	https://arquivo.pt/noFrame/replay/20181108180056/https://www.publico.pt/	3	15	PUBLICO
Bruxelas tem dúvidas sobre metas do Governo em 2019	2018-11-08	https://arquivo.pt/noFrame/replay/20181108180056/https://www.publico.pt/	2	9	PUBLICO
Não pedi a ninguém para me registar na Assembleia, diz José Silvano	2018-11-08	https://arquivo.pt/noFrame/replay/20181108180056/https://www.publico.pt/	0	12	PUBLICO
Partido Democrata corre contra o tempo para manter viva a investigação sobre a Rússia	2018-11-08	https://arquivo.pt/noFrame/replay/20181108180056/https://www.publico.pt/	5	14	PUBLICO
Redução dos incêndios não se deveu a São Pedro	2018-11-08	https://arquivo.pt/noFrame/replay/20181108180056/https://www.publico.pt/	1	9	PUBLICO
Balsemão cria um grupo de Bilderberg à portuguesa em Cascais	2018-11-09	https://arquivo.pt/noFrame/replay/20181109180010/https://www.publico.pt/	5	10	PUBLICO
Venda da antiga Feira Popular adiada por duas semanas	2018-11-09	https://arquivo.pt/noFrame/replay/20181109180010/https://www.publico.pt/	4	9	PUBLICO
Praça do Comércio evacuada devido a caixa suspeita	2018-11-09	https://arquivo.pt/noFrame/replay/20181109180010/https://www.publico.pt/	3	8	PUBLICO
Nowo fica sem Sport TV e deixa dívida de quatro milhões por pagar	2018-11-09	https://arquivo.pt/noFrame/replay/20181109180010/https://www.publico.pt/	2	13	PUBLICO
Emília Cerqueira: Tenho a password de José Silvano. Não sou só eu, mas também tenho	2018-11-09	https://arquivo.pt/noFrame/replay/20181109180010/https://www.publico.pt/	1	15	PUBLICO
Acesso à reforma antecipada com penalização vai manter-se	2018-11-09	https://arquivo.pt/noFrame/replay/20181109180010/https://www.publico.pt/	0	8	PUBLICO
O guardião do Tejo recebeu o Prémio Nacional do Ambiente	2018-11-10	https://arquivo.pt/noFrame/replay/20181110180055/https://www.publico.pt/	3	10	PUBLICO
Trump permitiu e facilitou uma conspiração criminosa russa para interferir nas eleições	2018-11-10	https://arquivo.pt/noFrame/replay/20181110180055/https://www.publico.pt/	4	12	PUBLICO
Insultuoso: Trump ataca Macron por causa de exército europeu	2018-11-10	https://arquivo.pt/noFrame/replay/20181110180055/https://www.publico.pt/	5	9	PUBLICO
Costa apoia ministra e prefere que câmaras possam recusar touradas	2018-11-11	https://arquivo.pt/noFrame/replay/20181111180046/https://www.publico.pt/	4	10	PUBLICO
Catarina Martins: BE será parte do governo quando o povo quiser	2018-11-11	https://arquivo.pt/noFrame/replay/20181111180046/https://www.publico.pt/	1	11	PUBLICO
Avião em emergência conseguiu aterrar em Beja à terceira tentativa	2018-11-11	https://arquivo.pt/noFrame/replay/20181111180046/https://www.publico.pt/	0	10	PUBLICO
F16 da Força Aérea ajudam segundo avião em emergência em menos de 24 horas	2018-11-12	https://arquivo.pt/noFrame/replay/20181112180055/https://www.publico.pt/	0	14	PUBLICO
Ministério Público pede julgamento para ex-seguranças da discoteca Urban Beach	2018-11-12	https://arquivo.pt/noFrame/replay/20181112180055/https://www.publico.pt/	1	10	PUBLICO
Oliveira Costa e Arlindo Carvalho brincaram com o dinheiro dos cidadãos	2018-11-12	https://arquivo.pt/noFrame/replay/20181112180055/https://www.publico.pt/	2	11	PUBLICO
Advogado de Bruno de Carvalho: detenção é manifestação de malevolência infinita	2018-11-12	https://arquivo.pt/noFrame/replay/20181112180055/https://www.publico.pt/	5	11	PUBLICO
Alibaba pulveriza recorde de vendas online no dia dos solteiros	2018-11-12	https://arquivo.pt/noFrame/replay/20181112180055/https://www.publico.pt/	4	10	PUBLICO
Novo crédito à habitação sobe 22,5% este ano	2018-11-13	https://arquivo.pt/noFrame/replay/20181113180047/https://www.publico.pt/	1	8	PUBLICO
Acordo de cessar-fogo entre Hamas e Israel depois do pior conflito desde a guerra em 2014	2018-11-13	https://arquivo.pt/noFrame/replay/20181113180047/https://www.publico.pt/	5	16	PUBLICO
Negócio de 425 milhões com casas da Fidelidade não pagou IMT	2018-11-13	https://arquivo.pt/noFrame/replay/20181113180047/https://www.publico.pt/	4	11	PUBLICO
Polícia assume ilegalidades, mas nega envolvimento com rede criminosa de segurança privada	2018-11-13	https://arquivo.pt/noFrame/replay/20181113180047/https://www.publico.pt/	3	12	PUBLICO
Londres e Bruxelas chegam a acordo técnico sobre o Brexit	2018-11-13	https://arquivo.pt/noFrame/replay/20181113180047/https://www.publico.pt/	0	10	PUBLICO
Paralisação do porto de Setúbal já mandou 22 navios para trás	2018-11-14	https://arquivo.pt/noFrame/replay/20181114180101/https://www.publico.pt/	5	11	PUBLICO
Fenprof queixa-se do Governo às Nações Unidas	2018-11-14	https://arquivo.pt/noFrame/replay/20181114180101/https://www.publico.pt/	4	7	PUBLICO
Portugueses com síndrome de Down derrotam campeões do mundo de futsal e seguem líderes	2018-11-14	https://arquivo.pt/noFrame/replay/20181114180101/https://www.publico.pt/	3	14	PUBLICO
Governo venderá reservas de urânio assim que haja condições de mercado	2018-11-14	https://arquivo.pt/noFrame/replay/20181114180101/https://www.publico.pt/	2	11	PUBLICO
Brexit. O que estabelece o acordo técnico alcançado entre Londres e Bruxelas	2018-11-14	https://arquivo.pt/noFrame/replay/20181114180101/https://www.publico.pt/	0	12	PUBLICO
Bruno de Carvalho fica mais uma noite detido	2018-11-14	https://arquivo.pt/noFrame/replay/20181114031231/https://www.expresso.pt/	0	8	EXPRESSO
Londres e Bruxelas chegam a acordo sobre o Brexit e Theresa May convoca conselho de ministros	2018-11-14	https://arquivo.pt/noFrame/replay/20181114031231/https://www.expresso.pt/	1	16	EXPRESSO
Portagens nas autoestradas encarecem 0,88%	2018-11-14	https://arquivo.pt/noFrame/replay/20181114031231/https://www.expresso.pt/	3	5	EXPRESSO
As imagens dos piores incêndios da história da Califórnia	2018-11-14	https://arquivo.pt/noFrame/replay/20181114031231/https://www.expresso.pt/	4	9	EXPRESSO
‘Becoming’. Novo livro de Michelle Obama fala de política, romance e tempos conturbados	2018-11-14	https://arquivo.pt/noFrame/replay/20181114031231/https://www.expresso.pt/	5	13	EXPRESSO
Lisboa tem mais de 7 mil edifícios por reabilitar. Veja onde estão	2018-11-14	https://arquivo.pt/noFrame/replay/20181114031231/https://www.expresso.pt/	2	12	EXPRESSO
Baixar o IVA das touradas não é afronta à ministra	2018-11-15	https://arquivo.pt/noFrame/replay/20181115180013/https://www.publico.pt/	3	10	PUBLICO
Selecção portuguesa com síndrome de Down sagra-se campeã da Europa de futsal	2018-11-15	https://arquivo.pt/noFrame/replay/20181115180013/https://www.publico.pt/	5	12	PUBLICO
Touradas: Alegre feliz com decisão dos deputados do PS. Venceu a liberdade	2018-11-15	https://arquivo.pt/noFrame/replay/20181115180013/https://www.publico.pt/	4	12	PUBLICO
Bruno de Carvalho: É o pior momento da minha vida	2018-11-15	https://arquivo.pt/noFrame/replay/20181115180013/https://www.publico.pt/	2	10	PUBLICO
Jovem de 15 anos agredido por outro de 17 corre sério risco de vida	2018-11-15	https://arquivo.pt/noFrame/replay/20181115180013/https://www.publico.pt/	1	14	PUBLICO
Centeno quer evitar litigância no programa de precários do Estado	2018-11-16	https://arquivo.pt/noFrame/replay/20181116180052/https://www.publico.pt/	4	10	PUBLICO
Sporting SAD admite falta de apoio da banca no empréstimo obrigacionista	2018-11-16	https://arquivo.pt/noFrame/replay/20181116180052/https://www.publico.pt/	3	11	PUBLICO
PS baixa para 6% IVA de publicações de jornais e revistas em suporte digital	2018-11-16	https://arquivo.pt/noFrame/replay/20181116180052/https://www.publico.pt/	2	14	PUBLICO
Encontrados destroços do submarino argentino desaparecido com 44 pessoas a bordo	2018-11-17	https://arquivo.pt/noFrame/replay/20181117180010/https://www.publico.pt/	5	11	PUBLICO
Uma pessoa morreu e dezenas ficaram feridas durante paralisação em França	2018-11-17	https://arquivo.pt/noFrame/replay/20181117180010/https://www.publico.pt/	4	11	PUBLICO
Morreu o general Loureiro dos Santos	2018-11-17	https://arquivo.pt/noFrame/replay/20181117180010/https://www.publico.pt/	0	6	PUBLICO
Lisboa não se cala e a saúde é que paga	2018-11-18	https://arquivo.pt/noFrame/replay/20181118180011/https://www.publico.pt/	0	10	PUBLICO
As ideias para a dívida que não foram seguidas	2018-11-18	https://arquivo.pt/noFrame/replay/20181118180011/https://www.publico.pt/	5	9	PUBLICO
Cinco pessoas morreram por intoxicação em Sabrosa	2018-11-18	https://arquivo.pt/noFrame/replay/20181118180011/https://www.publico.pt/	4	7	PUBLICO
O que se espera de uma mãe em Portugal é bastante penalizador para as mulheres	2018-11-18	https://arquivo.pt/noFrame/replay/20181118180011/https://www.publico.pt/	2	15	PUBLICO
Telemóvel e computador da empresa fazem portugueses levar trabalho para casa	2018-11-19	https://arquivo.pt/noFrame/replay/20181119180106/https://www.publico.pt/	2	11	PUBLICO
Líder da associação de juízes: Amanhã os tribunais vão parar	2018-11-19	https://arquivo.pt/noFrame/replay/20181119180106/https://www.publico.pt/	1	10	PUBLICO
Troço de estrada entre Vila Viçosa e Borba ruiu. Há quatro a cinco pessoas submersas	2018-11-19	https://arquivo.pt/noFrame/replay/20181119180106/https://www.publico.pt/	0	15	PUBLICO
